global_signal	global_signal_derivative1	global_signal_power2	global_signal_derivative1_power2	csf	csf_derivative1	csf_power2	csf_derivative1_power2	white_matter	white_matter_derivative1	white_matter_power2	white_matter_derivative1_power2	csf_wm	tcompcor	std_dvars	dvars	framewise_displacement	rmsd	t_comp_cor_00	c_comp_cor_00	c_comp_cor_01	c_comp_cor_02	c_comp_cor_03	c_comp_cor_04	c_comp_cor_05	w_comp_cor_00	w_comp_cor_01	w_comp_cor_02	w_comp_cor_03	w_comp_cor_04	w_comp_cor_05	w_comp_cor_06	w_comp_cor_07	a_comp_cor_00	a_comp_cor_01	a_comp_cor_02	a_comp_cor_03	a_comp_cor_04	a_comp_cor_05	a_comp_cor_06	a_comp_cor_07	edge_comp_00	edge_comp_01	edge_comp_02	edge_comp_03	edge_comp_04	edge_comp_05	edge_comp_06	edge_comp_07	edge_comp_08	edge_comp_09	edge_comp_10	edge_comp_11	edge_comp_12	edge_comp_13	edge_comp_14	edge_comp_15	edge_comp_16	edge_comp_17	edge_comp_18	edge_comp_19	edge_comp_20	edge_comp_21	edge_comp_22	edge_comp_23	cosine00	cosine01	cosine02	cosine03	cosine04	trans_x	trans_x_derivative1	trans_x_power2	trans_x_derivative1_power2	trans_y	trans_y_derivative1	trans_y_power2	trans_y_derivative1_power2	trans_z	trans_z_derivative1	trans_z_derivative1_power2	trans_z_power2	rot_x	rot_x_derivative1	rot_x_derivative1_power2	rot_x_power2	rot_y	rot_y_derivative1	rot_y_power2	rot_y_derivative1_power2	rot_z	rot_z_derivative1	rot_z_power2	rot_z_derivative1_power2	motion_outlier00	motion_outlier01	motion_outlier02	motion_outlier03	motion_outlier04	motion_outlier05	motion_outlier06	motion_outlier07	motion_outlier08	motion_outlier09	motion_outlier10	motion_outlier11	motion_outlier12	motion_outlier13	motion_outlier14	motion_outlier15	motion_outlier16	motion_outlier17	motion_outlier18	motion_outlier19	motion_outlier20	motion_outlier21	motion_outlier22	motion_outlier23	motion_outlier24	motion_outlier25	motion_outlier26	motion_outlier27	motion_outlier28	motion_outlier29	motion_outlier30	motion_outlier31	motion_outlier32	motion_outlier33	motion_outlier34	motion_outlier35	motion_outlier36	motion_outlier37	motion_outlier38	motion_outlier39	motion_outlier40	motion_outlier41	motion_outlier42	motion_outlier43	motion_outlier44	motion_outlier45	motion_outlier46	motion_outlier47	motion_outlier48	motion_outlier49	motion_outlier50	motion_outlier51	motion_outlier52	motion_outlier53	motion_outlier54	motion_outlier55	motion_outlier56	motion_outlier57	motion_outlier58	motion_outlier59	motion_outlier60	motion_outlier61	motion_outlier62	motion_outlier63	motion_outlier64	motion_outlier65	motion_outlier66	motion_outlier67	motion_outlier68	motion_outlier69	motion_outlier70	motion_outlier71	motion_outlier72	motion_outlier73	motion_outlier74	motion_outlier75	motion_outlier76	motion_outlier77	motion_outlier78	motion_outlier79	motion_outlier80	motion_outlier81	motion_outlier82
178382.02939109737	240.03752973861992	31820148409.686325	57618.01568301884	230132.53720703124	457.4235351562384	52960984681.34562	209236.29051483044	175400.63101781227	74.63554379038396	30765381361.446728	5570.464396886322	179007.61594536525	179016.6681205266	0.446307	18.877924	0.0574244677029674	0.0352460529969177	-0.0020495794	-0.0089062668	-0.1118352977	-0.0552411244	0.007718823	0.0388006784	-0.0094501595	-0.0128096601	0.0113069688	0.0191798187	0.0130222301	-0.0428336847	-0.0553968421	-0.0561939988	0.0367193678	-0.0138525565	0.0131253547	0.0127875709	0.0142366695	-0.0551539724	0.0476431196	0.0562484184	0.007543748	-0.0060556132	0.0088579879	-0.0876993883	-0.0135170209	0.0001964648	-0.0035760254	-0.0405644214	0.0008488058	0.0876823969	0.0255667604	-0.0294795377	0.0013315616	0.0076038397	-0.1086052855	0.0166927689	-0.0132558439	-0.0311586019	0.083253543	-0.0596470755	-0.0752231137	0.0232541184	-0.0278599152	0.0485984861	-0.004566306	0.0810415961	0.0370086157	-0.0195755225	-0.0695207885	-0.0958886693	0.3774893117281834	-0.0105638407134308	0.1424981804690176	0.0001115947306187	0.0591019797838754	0.0006578725071903	0.0034930440143736	4.327962357169798e-07	0.479338269177326	0.0323176654068362	0.0010444314973482	0.2297651762979146	-0.0045859012062108	-8.673250879000574e-07	7.522528081008423e-13	2.103048987312567e-05	0.0030669813379873	0.0001030951813256	9.406374527562368e-06	1.0628616412578916e-08	0.0021970506799522	0.0001737392750966	4.827031690278424e-06	3.018533571109206e-08	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
178634.2720608043	252.2426697069313	31910203154.693447	63626.36442088005	231366.8363932292	1234.2991861979535	53530612982.61129	1523494.4810489304	175673.35638011486	272.72536230259	30861128141.85484	74379.12324307894	179258.69108492558	178705.71427658483	0.412178	17.434319	0.0679590193646078	0.0367678745190738	-0.0034242625	-0.0131350027	-0.0751012207	-0.0493361127	-0.0155463797	0.0589454672	-0.0115034568	-0.0287806914	0.0181829593	0.010834739	0.0083795948	-0.0143405811	-0.0699391516	-0.0580723473	0.065021216	-0.0291482721	0.0194228617	0.0070104602	0.0076882891	-0.0352553112	0.0679789326	0.0628315962	-0.0150237393	-0.0033620438	0.0111144972	-0.0911379175	-0.0161051175	-0.0029429165	0.0021007976	-0.0429768804	-0.0076162407	0.0841978391	0.0302034532	-0.0271577987	0.0043153016	-0.0152037837	-0.103835557	0.0143865206	-0.0201944351	-0.0430516825	0.0776045108	-0.0776746838	-0.0952788405	0.0108889983	-0.041090624	0.0446405211	0.0090387168	0.0802191885	0.0342906716	-0.023845182	-0.0734922499	-0.0969763818	0.3799114104494379	0.0024220987212544	0.1443326797896812	5.866562215502608e-06	0.0540306791843221	-0.0050713005995533	0.0029193142931191	2.5718089771029698e-05	0.4973697626277911	0.018031493450465	0.0003251347560541	0.2473766807764252	-0.0050309742975048	-0.0004450730912939	1.9809005659399722e-07	2.531070238215392e-05	0.00324894570407	0.0001819643660826	1.0555648187994908e-05	3.3111030523878834e-08	0.0024186957544422	0.00022164507449	5.850089152556722e-06	4.9126539045677664e-08	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
178960.3024171575	326.030356353207	32026789841.24047	106295.79326379916	231793.93600260417	427.0996093749709	53728428767.57935	182414.07632825276	175736.24130137294	62.88492125808261	30883226506.73437	3954.5133216352506	179402.53003184468	179545.7814776649	0.459922	19.453825	0.056166633367727	0.0344329711498339	-0.0066024001	0.0042070904	-0.0565364684	-0.0297839799	-0.0197666472	0.0414049348	0.0159691187	-0.0209009044	0.0150583346	0.0156638527	0.0182015209	-0.0089432449	-0.0705025463	-0.0351990613	0.0379813969	-0.0205433316	0.0157691988	0.014504176	0.0025622716	-0.0350494788	0.0728174308	0.039229017	-0.0081505364	-0.005303836	0.0086836763	-0.0857511654	-0.0097900197	-0.0056408938	0.0070282157	-0.0512041252	0.0021388724	0.0789666732	0.0261132739	-0.0347719964	-0.0067970917	0.0149244532	-0.0980270305	0.0217979733	-0.0116527619	-0.0319655795	0.0714599868	-0.057617276	-0.0608518881	0.0177526594	-0.0280000069	0.0450637102	-0.0061008589	0.0793788282	0.0315420328	-0.0280668205	-0.077200628	-0.0975217631	0.382842555600078	0.0029311451506401	0.1465684223783988	8.591611894121182e-06	0.0485342645199864	-0.0054964146643356	0.002355574832496	3.021057416232448e-05	0.4863305047105299	-0.0110392579172611	0.0001218652153638	0.2365173598119987	-0.0044589916640437	0.000571982633461	3.27164132981095e-07	1.9882606660011205e-05	0.0033542616670079	0.0001053159629379	1.1251071330758618e-05	1.10914520495372e-08	0.0023619980381314	-5.669771631079982e-05	5.579034732136583e-06	3.214631034859936e-09	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
178753.08818250045	-207.21423465706172	31952666534.78078	42937.73904451185	233201.2579752604	1407.3219726562384	54382826721.24396	1980555.134721046	175678.81147927136	-57.42982210157789	30863044802.769367	3298.184466618884	179567.22483118478	179163.00974041212	0.501762	21.223547	0.0687001914367339	0.0413121887864527	-0.0073657295	0.0090461556	-0.0352693999	-0.0563449222	-0.0262106008	0.0663058178	0.0196307195	-0.0278042458	0.025245271	0.0212777916	0.0132459155	0.0077582155	-0.0853541237	-0.0370905072	0.0358542483	-0.0290129114	0.0272270569	0.0222326863	0.003343356	-0.0264388104	0.0917237301	0.033897837	-0.0068423135	0.0038615888	0.0092940617	-0.0954448291	-0.0113254621	-0.0102250295	0.0094651124	-0.0499700159	-0.0051279483	0.0808951713	0.0317657786	-0.0266629375	0.003429241	-0.0150971742	-0.1025720141	0.0198209225	-0.0180087451	-0.0430391146	0.0731764494	-0.0758327096	-0.0916143153	0.0135983593	-0.0488424956	0.0453640771	0.0094438145	0.0785207032	0.0287651596	-0.0322319361	-0.080632648	-0.0975217631	0.3825973870335986	-0.0002451685664794	0.1463807605649372	6.010762598958199e-08	0.0646603982067262	0.0161261336867397	0.0041809670962524	0.0002600521876826	0.5172645460135996	0.0309340413030697	0.00095691491134	0.2675626105626553	-0.0048320666216622	-0.0003730749576185	1.3918492400204577e-07	2.334886783618195e-05	0.0034088276410662	5.456597405829964e-05	1.1620105886496952e-05	2.977445524931029e-09	0.0023622540640635	2.560259320999112e-07	5.580244263184522e-06	6.554927790762831e-14	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
179490.4181971243	737.3300146238471	32216810224.578568	543655.5504652025	232298.93932291667	-902.3186523437324	53962797210.55213	814178.9503674096	176369.67368651292	690.8622072415601	31106261796.28705	477290.58939468034	179850.31531038982	178383.1410723415	0.929296	39.30743	0.1044318439692431	0.0766962658688549	-0.0098608294	-0.0210422628	-0.0463718235	-0.0436819751	-0.0256407241	0.0253809879	-0.0051895514	-0.0450136198	0.024481773	-0.0314144384	-0.0045329498	0.0114253972	-0.1004250644	0.0270632306	0.0777321271	-0.0440333195	0.0199980345	-0.0340634927	-0.008092193	-0.0231952485	0.0956765996	-0.0034900367	-0.0712580952	-0.0380347447	0.0046699304	-0.0682655272	-0.0150079335	-0.006956809	0.0221907972	-0.0408437499	-0.0173643247	0.0662277155	-0.0002266892	-0.0312292725	-0.025034223	0.0246798877	-0.0534840275	-0.0122248088	-0.0123053449	-0.0446108214	0.0915883418	-0.070176985	-0.0474224306	0.0199792674	0.018877658	0.0586380395	-0.0156958123	0.0776450055	0.0259625377	-0.0363321408	-0.083776024	-0.0969763818	0.3824154933990797	-0.0001818936345188	0.1462416095916615	3.3085294278484405e-08	0.0602860458850642	-0.004374352321662	0.003634407328456	1.9134958234029736e-05	0.5569559871426719	0.0396914411290723	0.0015754104989026	0.3101999716140681	-0.0058859028867889	-0.0010538362651267	1.1105708736961922e-06	3.464385279270991e-05	0.0032641006104572	-0.000144727030609	1.0654352795187065e-05	2.0945913388898432e-08	0.0023571342221194	-5.119841944099986e-06	5.556081741086429e-06	2.6212781532565518e-11	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
179094.06798798588	-396.3502091384144	32074685188.48531	157093.4882840648	236769.5840983073	4470.644775390625	56059835954.08541	19986664.70772749	175313.8718032125	-1055.801883300417	30734953646.63323	1114717.6167807076	178782.86448501764	114597.96514930025	2.121252	89.724846	2.769603579363689	1.5064782234375915	0.115531011	-0.0393022568	0.0685325938	-0.0429037674	0.0123498398	-0.2004589177	-0.030020597	0.0442334666	-0.1023900089	0.0043657752	-0.0382318675	0.0975760461	0.0487312108	0.0407846632	-0.1534206775	0.0493309236	-0.1036141003	-0.0071762309	0.0069283969	0.1110433678	-0.0212272584	-0.1113503386	0.1076017929	-0.0461066555	0.029651377	0.1226576124	-0.0318708521	-0.0632055174	-0.0110912196	0.1137616955	0.0704280939	-0.0361488333	0.0171534903	-0.0035220797	-0.0678798912	-0.0277802525	-0.0394919664	0.0640060379	-0.0197381114	-0.0247170322	-0.0700571697	-0.0905012966	0.084600839	0.0881468565	0.0072084268	-0.0345965327	0.0858809849	0.0767519312	0.0231366758	-0.0403591775	-0.0866195036	-0.0958886693	0.2085664842469867	-0.173849009152093	0.0434999783511485	0.0302234779831645	0.4142536981768643	0.3539676522918001	0.1716061264532085	0.1252930988689687	1.7022556326781029	1.145299645535431	1.3117112780635838	2.897674238984328	0.0143098457602589	0.0201957486470478	0.0004078682634147	0.0002047716856823	0.0034809169913834	0.0002168163809262	1.211678310090166e-05	4.7009343037935146e-08	0.0038743146418327	0.0015171804197133	1.5010313943919244e-05	2.301836425961425e-06	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
177433.89045618533	-1660.177531800553	31482785482.417576	2756189.437095376	226611.3788655599	-10158.205232747394	51352717031.350334	103189133.55061652	174566.81674836235	-747.0550548501487	30473573509.65632	558091.2549771587	177198.09813104282	112605.90371872604	0.847711	35.856514	0.136723339216184	0.0898407231014092	0.1158825807	0.0847410469	-0.0809334956	0.153254226	0.0263202499	-0.0631343086	-0.0676870126	0.0451989199	-0.0691092317	-0.0075743166	0.0218184524	0.0469074936	0.1142708814	-0.0019798735	-0.1518560663	0.0418654232	-0.0663694073	0.0283767697	-0.0448084748	0.0714970761	-0.1042415512	-0.0245474048	0.1411213528	0.0178537203	0.0282873525	0.1218942233	0.0375053289	-0.0400599136	-0.0503679587	0.1202131703	0.066800097	-0.0466887997	0.0099981706	-0.0325998192	-0.0901887863	-0.0389777658	-0.0111506806	0.0308377708	0.0017722004	0.0087703277	-0.0343548665	-0.0650513145	0.0395110267	0.0899690138	-0.0449542641	-0.0304981887	0.0134555959	0.07584168	0.0202901034	-0.0443049362	-0.0891529079	-0.0942647084	0.2142524041928908	0.005685919945904	0.0459040927024338	3.2329685631229954e-05	0.40681483689103	-0.0074388612858343	0.1654983115146753	5.5336657229884624e-05	1.6727286910465722	-0.0295269416315306	0.0008718402821118	2.7980212738503787	0.0157747752200131	0.0014649294597541	2.146018322055728e-06	0.0002488435332419	0.0035877462058835	0.0001068292145001	1.287192283783145e-05	1.1412481070708396e-08	0.0041839882946367	0.000309673652804	1.7505758049656923e-05	9.589777124097233e-08	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
178196.95812965697	763.0676734716399	31754155886.66272	582272.2742974212	233468.3584309896	6856.979565429705	54507474388.46104	47018168.76072054	174436.93041098348	-129.88633737887722	30428242691.20629	16870.460637699518	177585.71207412524	117541.7913830841	0.509518	21.551605	0.2801386404471282	0.1493696873321955	0.1038371766	0.026925943	0.0090314154	0.0336319023	0.052241542	-0.1119510014	-0.0177634863	0.0577497584	-0.0892783538	0.0146092034	-0.0001460419	0.026602696	0.1064417197	-0.0350258844	-0.1661449913	0.0589963157	-0.0863846137	0.0259698447	-0.0098879289	0.0606580222	-0.0977079117	-0.016244429	0.1502842521	-0.0068832491	0.0216997135	0.1220590274	0.0117143888	-0.029970819	-0.0253629859	0.106648931	0.0709117086	-0.0379086213	0.0277209286	-0.0566327144	-0.0601912076	-0.0398561822	-7.59664e-05	0.0241502199	0.0121781921	-0.0048366323	-0.0828990575	-0.0721552252	0.0557439973	0.0784993951	-0.0324115575	-0.0455406768	0.0088106668	0.0749144558	0.0174253687	-0.0481614706	-0.0913671679	-0.0921135811	0.2188613051223882	0.0046089009294973	0.0479002708798751	2.124196777792195e-05	0.3474977795410439	-0.0593170573499861	0.1207547067859559	0.0035185132926615	1.5635156299140576	-0.1092130611325146	0.0119274927219343	2.444581124985552	0.0168409311103868	0.0010661558903737	1.1366883825785392e-06	0.0002836169606647	0.0028208585380824	-0.0007668876678011	7.957242891872375e-06	5.881166950254103e-07	0.0038770394321089	-0.0003069488625278	1.50314347581273e-05	9.421760420711033e-08	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
178025.8746146224	-171.08351503458107	31693212032.30125	29269.569116587725	233580.3624186198	112.00398763018892	54559785707.61377	12544.893245063517	174032.08802662868	-404.8423843547935	30287167662.908237	163897.35617007432	177400.29588464933	122560.98016719388	0.496263	20.990974	0.3008809914064803	0.210650433895242	0.0912664765	0.039162787	0.0136459183	0.051555522	0.0528395231	-0.0959661987	-0.0215399392	0.0659469638	-0.0825062957	-0.0042572471	0.0043694254	-0.0232287487	0.1064967004	-0.0812308247	-0.1641214616	0.0647949502	-0.0778370793	0.0147953466	-0.0207435029	0.0196203225	-0.10431893	0.025570151	0.163796155	0.0166861373	0.0163223271	0.1086043029	0.0333240025	-0.0222652085	-0.0376769986	0.1047495173	0.0520801054	-0.0321784739	-0.012386495	-0.0343598545	-0.0623964212	-0.0385891829	0.0022929068	0.0253467257	-0.0015445002	0.0273892972	-0.0190514456	-0.0345934901	0.0407888066	0.0684423669	-0.0279470484	-0.0251973095	-0.0016165186	0.073970466	0.0145450358	-0.0519210142	-0.0932543571	-0.0894473172	0.2527131200913146	0.0338518149689263	0.0638639210662871	0.0011459453766904	0.2998350005752712	-0.0476627789657727	0.0899010275699728	0.0022717404987401	1.5415204568480263	-0.0219951730660312	0.0004837876382046	2.376285318880948	0.0130785299130548	-0.003762401197332	1.4155662769685266e-05	0.0001710479446866	0.0028816772563196	6.081871823719999e-05	8.304063809589659e-06	3.698916488015923e-09	0.0037528348595631	-0.0001242045725458	1.4083769483151992e-05	1.5426775841284893e-08	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
178122.6786813464	96.8040667240275	31727688660.61818	9371.027334309969	233011.8653808593	-568.4970377604768	54294529408.26771	323188.881942437	174385.95067412956	353.86264750087867	30410459792.519947	125218.77329633111	177602.84958659453	129581.75322525244	0.478328	20.232334	0.3182138499223845	0.1617745321879806	0.0736743015	-0.0049937456	-0.0004242595	0.0328877085	0.0427402049	-0.089931152	-0.0292375048	0.0471008505	-0.0650296189	0.0251013745	-0.0034620425	0.0008508842	0.0839838398	-0.0382622569	-0.1299024704	0.0477900086	-0.0638716287	0.0193964148	0.0108006096	0.0293674847	-0.0806649906	-0.0034155659	0.1144716982	-0.0041495804	0.0087627195	0.0996385408	0.0052380095	-0.0092027358	-0.0191879955	0.0837347047	0.0329237773	-0.0203161218	-0.0198757897	-0.0125975442	-0.0280821376	-0.0485845527	0.0211889526	0.0223791988	0.0140068737	0.0116605923	-0.0413565172	-0.0380011129	0.0412882213	0.048569274	-0.0064217074	-0.020823866	-0.0042815375	0.0730099218	0.0116516832	-0.0555759958	-0.0948077199	-0.0862808277	0.2883285020650845	0.0356153819737699	0.0831333251030954	0.0012684554331375	0.2681630518665372	-0.0316719487087339	0.0719114223863751	0.0010031123350086	1.4362850249261356	-0.1052354319218906	0.0110744961317868	2.06291467282707	0.0106132327805246	-0.0024652971325302	6.077689951661628e-06	0.0001126407100536	0.0025772641168073	-0.0003044131395123	6.642290327782512e-06	9.266735950773505e-08	0.0038969463338804	0.0001441114743173	1.518619072914389e-05	2.0768117029905817e-08	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
178314.7085984327	192.0299170863	31796135302.54397	36875.489056171245	231862.9330891927	-1148.932291666628	53760419740.72345	1320045.4108343292	174399.37992978285	13.429255653289148	30415143719.892742	180.3449074013985	177720.263289403	133088.87807147877	0.429382	18.16202	0.1701292814515872	0.0844598238680044	0.0640012075	-0.0005498544	-0.0149833958	0.0340349313	0.0377334194	-0.0744796697	-0.0276929858	0.0452478937	-0.0613147582	0.0277107549	-0.0005095247	-0.0224211469	0.0860894174	-0.0585255861	-0.104758116	0.0461531618	-0.0601839759	0.0232280407	0.0105881126	0.0129774626	-0.08867066	0.0267505412	0.104735932	0.0115858527	0.0054364396	0.0872106677	0.0200956509	0.0030581573	-0.0292534346	0.0747866577	0.0331749852	-0.0203791149	-0.0330704839	0.0048762109	-0.0232880775	-0.0262037539	0.0025311339	0.0153857427	0.014573326	0.0315729443	-0.0210914908	-0.0036182282	0.0433579849	0.0469276241	-0.0174708216	-0.0121366063	-0.0152861645	0.0720330383	0.0087479008	-0.0591190548	-0.0960216957	-0.0826318208	0.3105746102992555	0.022246108234171	0.0964565885625344	0.0004948893315664	0.2212463639501152	-0.046916687916422	0.0489499535611468	0.0022011756050469	1.3840249323788214	-0.0522600925473142	0.0027311172730538	1.9155250134462007	0.0098035039456567	-0.0008097288348678	6.556607860165263e-07	9.61086896125065e-05	0.0024161849801174	-0.0001610791366899	5.83794985814492e-06	2.5946488276763492e-08	0.0039002662173962	3.319883515799909e-06	1.5212076566562062e-05	1.1021626558479965e-11	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
