global_signal	global_signal_derivative1	global_signal_derivative1_power2	global_signal_power2	csf	csf_derivative1	csf_derivative1_power2	csf_power2	white_matter	white_matter_derivative1	white_matter_derivative1_power2	white_matter_power2	csf_wm	tcompcor	std_dvars	dvars	framewise_displacement	rmsd	t_comp_cor_00	c_comp_cor_00	c_comp_cor_01	c_comp_cor_02	c_comp_cor_03	c_comp_cor_04	w_comp_cor_00	w_comp_cor_01	w_comp_cor_02	w_comp_cor_03	w_comp_cor_04	w_comp_cor_05	w_comp_cor_06	w_comp_cor_07	w_comp_cor_08	w_comp_cor_09	w_comp_cor_10	w_comp_cor_11	w_comp_cor_12	w_comp_cor_13	w_comp_cor_14	w_comp_cor_15	w_comp_cor_16	w_comp_cor_17	w_comp_cor_18	w_comp_cor_19	w_comp_cor_20	w_comp_cor_21	w_comp_cor_22	w_comp_cor_23	w_comp_cor_24	w_comp_cor_25	a_comp_cor_00	a_comp_cor_01	a_comp_cor_02	a_comp_cor_03	a_comp_cor_04	a_comp_cor_05	a_comp_cor_06	a_comp_cor_07	a_comp_cor_08	a_comp_cor_09	a_comp_cor_10	a_comp_cor_11	a_comp_cor_12	a_comp_cor_13	a_comp_cor_14	a_comp_cor_15	a_comp_cor_16	a_comp_cor_17	a_comp_cor_18	a_comp_cor_19	a_comp_cor_20	a_comp_cor_21	edge_comp_00	edge_comp_01	edge_comp_02	edge_comp_03	edge_comp_04	edge_comp_05	edge_comp_06	edge_comp_07	edge_comp_08	edge_comp_09	edge_comp_10	edge_comp_11	edge_comp_12	edge_comp_13	edge_comp_14	edge_comp_15	edge_comp_16	edge_comp_17	edge_comp_18	edge_comp_19	edge_comp_20	edge_comp_21	edge_comp_22	edge_comp_23	cosine00	cosine01	cosine02	cosine03	cosine04	trans_x	trans_x_derivative1	trans_x_derivative1_power2	trans_x_power2	trans_y	trans_y_derivative1	trans_y_derivative1_power2	trans_y_power2	trans_z	trans_z_derivative1	trans_z_derivative1_power2	trans_z_power2	rot_x	rot_x_derivative1	rot_x_power2	rot_x_derivative1_power2	rot_y	rot_y_derivative1	rot_y_power2	rot_y_derivative1_power2	rot_z	rot_z_derivative1	rot_z_power2	rot_z_derivative1_power2	motion_outlier00	motion_outlier01	motion_outlier02	motion_outlier03	motion_outlier04	motion_outlier05	motion_outlier06	motion_outlier07	motion_outlier08	motion_outlier09	motion_outlier10	motion_outlier11	motion_outlier12	motion_outlier13	motion_outlier14	motion_outlier15	motion_outlier16	motion_outlier17	motion_outlier18	motion_outlier19	motion_outlier20	motion_outlier21	motion_outlier22	motion_outlier23
345114.15922815097	39.66970981901977	1573.6858771252337	119103782899.75354	469312.4070113877	-1022.675681938592	1045865.550428564	220254135374.8224	339680.2957894737	-148.31021929823328	21995.921148290046	115382703347.62434	350337.37927971577	321153.7398047269	0.771019	18.704609	0.0728550500080784	0.0425603366813095	0.012652095	-0.0235609463	0.0215544848	-0.0311835354	0.0362423483	-0.0932622913	-0.000382451	0.0161650858	0.013202051	0.0202293341	-0.066522435	0.0189835982	0.0335858733	-0.0108855728	-0.0598228085	-0.0754792612	-0.111859785	0.0417238378	0.0995058105	0.0128950399	0.09918343	-0.034223666	0.122651691	-0.1013414533	-0.006257662	-0.0040388719	-0.1023705984	0.0629940288	0.0201861006	0.0434844102	-0.0478527491	-0.0486375631	-0.0013765212	-0.01333137	-0.0032283103	-0.0303247175	0.0033306419	0.0713503039	0.0187266115	0.0293213649	-0.0477709567	-0.0694277894	-0.0295283212	0.0602089078	0.0199945687	-0.0938756393	0.066665988	-0.0237688873	0.1911865708	0.0316257183	0.0598413881	0.053249053	-0.0816955693	0.0040672263	-0.0167992427	-0.003100003	0.0046988352	0.0213824929	-0.0040373715	0.0102144674	0.0508822922	-0.0333465347	-0.0347909269	-0.0481656556	0.0339742387	-0.0278238258	0.0286926568	-0.0012371041	0.003024614	-0.0465282906	-0.0008078883	-0.0199245538	0.0818618773	-0.0144715087	-0.0501587668	0.019667399	-0.0012714173	0.0488559346	0.0720330383	0.0087479008	-0.0591190548	-0.0960216957	-0.0826318208	0.0218680329814446	0.019297574686405	0.0003723963887773	0.0004782108664775	0.0438785528807699	-0.0201999882118001	0.0004080395237568	0.0019253274029105	-0.0251314092705001	0.0048887564058973	2.389993919620192e-05	0.0006315877319213	0.0002059964086717	-0.000496026682535	4.243452038563804e-08	2.460424697866777e-07	9.07313429854284e-06	7.33239092827187e-05	8.232176599939447e-11	5.376395672500361e-09	0.000709999171368	-2.4022261799986483e-08	5.040988233432466e-07	5.770690619870898e-16	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
345138.5203207992	24.36109264823608	593.462835015942	119120598209.23071	474834.90638241527	5522.499371027574	30497999.30299995	225468188319.19708	339406.44271929824	-273.85307017544983	74995.50404451985	115196733359.36829	350548.8433462532	320417.90115926147	0.796065	19.312223	0.1513358993321869	0.0814189435295084	0.016018247	-0.0934914833	0.0133462255	0.0144984682	0.0069723597	0.0873674457	-0.0037177176	0.0286527816	-0.0373444693	0.0071623	-0.0651565669	0.055830681	-0.0329697675	-0.0728599407	0.0710755237	-0.0610314892	0.0263316898	0.0708745345	0.0022608589	-0.0256389166	-0.0007322866	0.0160363924	0.1351933712	0.0868733252	0.0426911584	-0.1444864969	-0.0089392089	0.0890547965	0.0895270878	0.1589317188	-0.0394995777	-0.0710150436	0.0041619417	-0.0222922216	0.0340509189	0.0022368621	-0.0564249728	0.0498428241	-0.0275313401	0.0820937073	0.0727933545	-0.0061905674	-0.0416654905	0.0378147623	0.0049925757	0.0410618046	0.017993798	-0.0332248473	0.1548363436	0.1333196215	-0.0266676246	-0.0065538876	0.0393962364	-0.0065093219	-0.0188524912	-0.0031257986	-0.0010605151	0.002621709	-0.0120368742	0.0103856875	0.0412228003	-0.0094173689	-0.0659161446	-0.1051126999	-0.0163927417	-0.0093834301	0.0099896029	0.0307240583	-0.035124749	-0.0991580083	0.0729272933	-0.1147869662	0.0038334694	0.011968323	0.0249783369	0.1272750509	-0.1039589648	0.0319919337	0.0710400341	0.0058362878	-0.0625430558	-0.0968919388	-0.0785207032	0.0256441129499762	0.0037760799685315	1.4258779928745586e-05	0.0006576205289911	0.0967102475380983	0.0528316946573284	0.0027911879603651	0.0093528719788802	0.0111111560139747	0.0362425652844747	0.0013135235383994	0.0001234577879668	0.0008126971838086	0.0006067007751368	6.604767125704293e-07	3.680858305517152e-07	-0.0005532117208126	-0.0005622848551111	3.060432080444381e-07	3.161642582873589e-07	0.000710724729557	7.255581890000442e-07	5.051296412038709e-07	5.264346856250239e-13	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
343777.0643434673	-1361.4559773319052	1853562.378212773	118182669968.61246	471441.9283633475	-3392.9780190677848	11512299.837877149	222257491818.9517	338799.3501864035	-607.0925328947487	368561.3434965616	114784999686.72926	349959.43256621447	317079.4964485053	0.871333	21.138206	0.2173736170033489	0.1330679459420949	0.016997171	-0.0473187771	0.0077662907	-0.0220608113	0.0544947599	0.0761673946	-0.0130393828	0.0008114028	-0.0121939735	-0.0398690509	-0.0100265556	0.0472563603	0.0528060443	-0.0312058088	-0.0741379634	-0.0480918999	-0.0856173564	-0.076215209	0.1538406262	0.044930915	-0.0100265864	0.0949814504	0.1093802586	-0.0307741993	-0.1027003288	0.1032283071	-0.0559480473	-0.0001573025	-0.0603765703	0.1061006926	-0.0892423818	0.0699963936	0.0116429114	-0.0090524977	0.0024984383	0.0215586357	0.036229397	0.0460234184	-0.0098240582	0.0447829887	-0.0687209479	-0.0521433493	-0.0273731697	-0.0442573915	0.0838210102	-0.123343028	0.1288286771	0.044983515	0.1684182652	-0.0263960202	0.023485064	-0.0340875338	-0.0906736625	0.0420560618	-0.0133454981	-0.0081346977	0.0023750257	0.0184450368	-0.0085188995	-0.0014825346	0.0323746034	-0.0379862393	-0.0208128149	0.0068159989	0.0270069012	-0.004175114	-0.0019118575	0.0161563593	-0.016312522	-0.0057222345	-0.0028521605	0.019554766	0.0586805461	0.0079452697	-0.052216595	0.0092152445	0.060347576	-0.0759736537	0.0700311314	0.0029194506	-0.0658411035	-0.0974153338	-0.073970466	0.0256319659457915	-1.2147004184698272e-05	1.4754971066307736e-10	0.0006569976782462	-0.0174091236222579	-0.1141193711603562	0.0130232308740351	0.000303077585295	-0.0256495254918434	-0.0367606815058181	0.0013513477047721	0.0006578981579567	0.0002770251728747	-0.0005356720109339	7.674294640625741e-08	2.869445032979683e-07	-0.0001649572588771	0.0003882544619355	2.7210897256246592e-08	1.5074152721282464e-07	0.0003050228557666	-0.0004057018737904	9.303894254001208e-08	1.645940103970417e-07	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
343084.04918303894	-693.0151604283601	480270.0125835457	117706664803.82988	470022.3942002119	-1419.5341631355695	2015077.2403090016	220921051049.6994	339264.53449561406	465.18430921057006	216396.44153571525	115100424366.52573	350487.3117248062	315103.76438532735	0.834538	20.245556	0.2262589661820478	0.120252207695534	0.0199675575	-0.040309416	-0.0022133426	0.012550672	0.0232188524	0.1503830945	-0.0020558741	0.02751909	-0.0430581413	-0.034638387	-0.0507611091	0.0334045946	-0.0463037826	-0.0796114537	0.0635304679	0.0613432825	0.0019695894	0.0322714946	-0.0242607074	-0.1574508574	-0.0876593682	0.0098604855	-0.133401274	0.008052486	-0.061798728	-0.0085003493	0.0851412554	0.0095809876	0.1171327465	0.0492927503	0.0414211978	-0.0514509855	0.005209485	-0.0297794706	0.0276899533	0.0568656903	-0.0482049136	0.0329230139	-0.0180887921	0.0934807484	0.0708697454	0.0095722277	0.0031165605	0.0381205431	0.0146917581	0.0716945315	0.0507043801	0.0971116374	-0.0606230643	0.1041362911	0.0010909059	0.0585177581	-0.0052626288	0.0893873759	-0.0175252262	-0.0092604037	-0.0125048894	-0.0019083526	-0.0155840372	0.0181274878	0.0083940209	0.0029662708	-0.0094396956	-0.0555245449	-0.0149965428	0.0122604432	-0.0266817086	0.0539519871	-0.1038927422	-0.0636474469	0.074218513	-0.118958592	-0.023860517	0.0054038299	0.017677665	0.1105208342	-0.0147635625	-0.0105340282	0.0690065559	0.0	-0.0690065559	-0.0975900073	-0.0690065559	0.0376408014434588	0.0120088354976672	0.00014421213001	0.0014168299333058	0.0663554587794408	0.0837645824016986	0.0070165052649309	0.00440304690983	0.0308816056299434	0.0565311311217868	0.0031957687859086	0.0009536735662833	0.0011271504720317	0.0008501252991569	1.270468186601284e-06	7.227130242667786e-07	-0.0004986618564155	-0.0003337045975384	2.486636470437528e-07	1.1135875841826552e-07	0.0006002813022891	0.0002952584465225	3.603376418778979e-07	8.717755024288001e-08	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
342546.6000860779	-537.4490969610633	288851.53182426246	117338173230.53136	468310.03515625	-1712.3590439619147	2932173.4954381627	219314289028.0481	339308.05688596494	43.52239035087405	1894.1984618538545	115129957467.72922	350285.928504522	312248.6349434954	0.8238149999999999	19.985428	0.1467439322321823	0.0754612440433438	0.0187353722	-0.0111026015	-0.013953125	-0.0029551562	0.046515807	0.1172596615	-0.0027680133	0.040700029	-0.014093299	-0.025515966	-0.0278290474	-0.0620020572	0.0021451791	0.076705648	-0.0878747135	-0.0781595504	0.036865317	0.0728810521	-0.02425698	-0.0516442718	-0.0931065398	0.1217169132	-0.1051190738	0.0724145739	1.51902e-05	0.0992003768	-0.0505751183	0.0961186263	0.0482826551	-0.013052511	0.0546943569	-0.0892564039	0.0051490736	-0.0457793349	0.0099754147	0.0404451072	-0.01028286	0.0257260259	0.0296207647	-0.0828159666	-0.0769995826	-0.0653334598	-0.0292650843	-0.0633775429	-0.0336706899	0.0294097878	-0.0350022995	0.1259884007	-0.1120577174	0.0273038978	0.0010573037	-0.0104093589	-0.0630875017	0.0264255944	-0.0207124177	-0.0100721374	0.0166973965	0.0078596466	-0.0243225221	0.0606625592	-0.008050735	-0.0213973696	0.0435821976	0.0172388158	-0.0237050608	0.0042764664	0.0502434709	0.0456173374	0.023278221	0.0423388616	-0.0016450647	0.0077323083	0.0221666027	0.0099904967	0.0017744927	0.0077142908	0.0778573121	-0.0168889266	0.0679665371	-0.0029194506	-0.0720330383	-0.0974153338	-0.0636567332	0.0051108195211924	-0.0325299819222664	0.0010581997238629	2.612047617820131e-05	0.041022304724251	-0.0253331540551897	0.0006417686943839	0.0016828294848893	0.0076265740081922	-0.0232550316217511	0.0005407964957286	5.816463110243284e-05	0.0001680676823181	-0.0009590827897135	2.8246745839777792e-08	9.198397975248212e-07	-0.0004394737579676	5.918809844790001e-05	1.931371839421647e-07	3.5032309978783033e-09	0.0003060368977911	-0.000294244404498	9.36585828096002e-08	8.657976957838265e-08	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
342783.0960415871	236.49595550925005	55930.33697223318	117500250931.85594	468503.822265625	193.787109375	37553.44375991821	219495831477.50037	339216.9996710526	-91.05721491231816	8291.416387588097	115068172865.83092	350781.8992248062	315551.1285878325	0.8476289999999999	20.563158	0.0576256319893738	0.0323261814050563	0.0171121748	-0.0254855606	-0.0126910271	0.0347967462	-0.0007332641	0.1056246096	-0.0015380187	0.037098018	-0.0406865413	-0.0221313991	-0.1158509389	0.0043207875	-0.0455662473	-0.0946209287	0.0347570627	-0.0090153469	0.0519414029	-0.0256735955	0.0254697701	-0.0323861986	0.0641301724	0.0010488719	0.0234771195	-0.0297218092	0.0049678909	-0.2059607729	-0.052180511	-0.0157218934	-0.0207893046	0.084799697	-0.1890241122	-0.0101629386	-0.000211869	-0.0433592415	0.0212709606	0.0528986856	-0.0803619694	0.0543945453	0.0308286032	0.1313027701	0.0361529107	0.0485389245	-0.0216877596	-0.0035516668	-0.0267555321	-0.0138971629	0.0338854027	0.0224449218	0.0370834257	0.0641430962	-0.0364519939	0.0150002607	0.0837303378	-0.0705561597	-0.0188020021	-0.014303206	-0.0203651624	0.0033206685	-0.0508709199	0.0282011187	-0.0043096683	-0.0178426265	0.0547369321	0.0192778471	-0.0119393363	0.0069303888	-0.0169663328	-0.0269932393	-0.0926196047	0.042708833	0.039258551	-0.0112141361	-0.0880534193	0.0364340335	-0.0436662914	0.0617447133	0.0023577637	-0.057769879	0.0669113075	-0.0058362878	-0.0749144558	-0.0968919388	-0.0579509162	0.0050799945075965	-3.082501359589953e-05	9.501814631873908e-10	2.580634419721061e-05	0.0113418362331714	-0.0296804684910796	0.0008809302098499	0.00012863724914	0.0096660779954405	0.0020395039872482	4.159576514001711e-06	9.343306381393902e-05	0.0004110247190786	0.0002429570367605	1.6894131969364205e-07	5.902812171144296e-08	-0.0001649371132754	0.0002745366446922	2.720425133562213e-08	7.537036927885126e-08	0.0003060338892948	-3.0084963000107275e-09	9.365674139690193e-08	9.051049987178238e-18	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
344089.5064485169	1306.41040692979	1706708.1513344597	118397588447.98396	471798.41297007416	3294.5907044491614	10854327.90984282	222593742481.08063	340076.1972587719	859.1975877193036	738220.4947426703	115651819941.98717	351542.0731508398	316302.3225040994	1.000871	24.280748	0.204900181810124	0.1316449773917889	0.0101659808	-0.070457026	-0.0264647265	0.0390622052	-0.0330365805	0.11698101	-0.0129220051	-0.0073799228	0.0404832317	0.0709753065	-0.0408278086	-0.0492597366	0.0320206955	0.0122741282	0.0045103714	0.1289828452	0.0495095279	0.013791049	-0.02052725	0.0288837023	-0.0795787236	0.0680009708	-0.1172535195	-0.0579896975	-0.032364968	0.0176501178	-0.1872373247	-0.1244862541	-0.0245331607	-0.0229922187	0.0621862519	-0.128694434	0.0177338316	-0.0177675581	-0.049899833	-0.0015037196	-0.120944978	0.0284319872	0.0236361759	-0.1352528628	-0.0197607594	0.1298109931	0.0770404536	-0.1175658287	0.0855931158	-0.0239069354	-0.0627970918	0.1528306643	-0.1007042502	0.039954082	0.0457530045	0.1397521684	-0.1108211958	0.0406029157	-0.0162891471	-0.0323136926	0.026966914	0.0474096505	0.0162342568	0.0023244685	0.0013593963	-0.0879889457	0.0713881303	0.0650644782	-0.0980923587	0.0421186658	-0.0413015834	0.0460722353	0.089115723	0.1378700937	-0.0653988	0.0101192396	-0.1171450467	0.1684494701	0.0652057584	-0.0960015983	0.1420433664	-0.0317194372	0.0658411035	-0.0087479008	-0.0776450055	-0.0960216957	-0.0519210142	-0.0016292811369567	-0.0067092756445532	4.501437967459476e-05	2.654557023242917e-06	-0.0019374442919541	-0.0132792805251255	0.0001763392912649	3.753690384425524e-06	-0.0913988495283248	-0.1010649275237653	0.0102141195753839	0.0083537496951013	0.0016720951955053	0.0012610704764267	2.7959023428319075e-06	1.5902987465150646e-06	-0.0003440463769255	-0.0001791092636501	1.1836790947556325e-07	3.2080128325281035e-08	0.0005427881115516	0.0002367542222567	2.9461893404175213e-07	5.605256175642225e-08	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
345116.49363671977	1026.9871882028528	1054702.684732802	119105394180.10403	471367.832395392	-430.580574682157	185399.6312936166	222187633417.1304	339226.44103070174	-849.7562280701823	722085.6471440636	115074578294.35616	349759.0008155685	304563.8680390051	1.266842	30.733089	0.4003190367991498	0.2484559751348317	0.0351601277	-0.0248090074	0.0730971234	-0.1634566761	0.0211050402	-0.0255956421	-0.0701533046	-0.0392774499	0.0759694477	0.086173456	0.0787266927	-0.0404649823	0.07431686	-0.0538617627	-0.0070948032	-0.0274310569	-0.0511461423	0.0111536366	-0.0296658811	-0.0873346277	-0.0512772267	0.2135031762	-0.0081901511	-0.0597712269	-0.0787972288	0.0074773078	0.1997311186	-0.1875311834	0.1689325034	-0.1101303642	-0.1278690757	0.0320207673	0.0635581928	0.0598990591	-0.0370585674	-0.1536926858	0.0793807664	-0.0342524835	0.0220373189	0.0149450137	0.0830411447	-0.068396328	0.0267049287	-0.0162737021	-0.007872736	0.0893505986	-0.0130859927	0.2141161086	0.0631914532	-0.12105829	-0.2684891323	0.0342334442	-0.0314235162	-0.0440459622	-0.0018370631	-0.01188443	0.0448623707	-0.0066850248	0.1108746553	-0.0114867142	0.0042115846	0.0285221477	0.0163375344	-0.1343524582	-0.0773232591	-0.0888039968	-0.0986416425	0.1250556133	0.1490565253	0.0509040128	-0.0659260299	0.0320344509	-0.0933093657	0.1990734839	0.008475658	-0.0221322078	0.1287561567	0.1055912321	0.0647561645	-0.0116516832	-0.0802191885	-0.0948077199	-0.0456007488	0.0458646063629828	0.0474938874999395	0.0022556693498569	0.0021035621168313	-0.0295443935950316	-0.0276069493030775	0.0007621436498226	0.0008728711928981	0.1344794543560681	0.2258783038843929	0.0510210081656901	0.0180847236439058	0.0018219111659544	0.000149815970449	3.319360296629321e-06	2.244482500160559e-08	-0.0015329176136817	-0.0011888712367562	2.349836410335598e-06	1.4134148175862164e-06	0.0011908988265811	0.0006481107150294	1.4182400151522406e-06	4.200474989360497e-07	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
345660.4179704987	543.9243337789085	295853.6808768294	119481124551.53984	471673.640095339	305.80769994697766	93518.34934686072	222476022760.78735	340135.72584429826	909.2848135965178	826798.872237254	115692311995.62762	350520.66239502584	316465.1296315275	1.262839	30.635975	0.2447089107163282	0.1529819090819962	0.0130985132	-0.0975237871	0.0185043985	-0.0207128365	-0.0605970618	-0.0437709431	-0.0491702329	-0.0303006689	0.0704001454	0.0931271889	-0.0144165034	0.002396183	0.0910576157	-0.1436148712	0.0414484067	-0.0386560962	0.0817837229	0.1467037409	0.060068521	0.029572596	0.0960939965	-0.0363967161	-0.0454782687	0.0686106225	-0.0672081239	-0.0715201143	0.0527408635	-0.0891680618	0.0176561374	0.1028206983	-0.1270093955	0.0778394364	0.0463040041	0.0327156497	-0.0633298725	-0.1149800001	0.0123818545	0.0306185736	0.0362773778	0.0013177484	0.0218758237	0.0903118657	-0.229313458	0.0391026738	0.0458085578	-0.0405845122	-0.0672515456	-0.0753058486	-0.0379208414	0.1283544545	-0.1008086483	0.0170675427	0.0580969182	-0.0459066409	-0.0153434711	-0.0262168276	-0.0011767488	0.0194226442	0.0228427827	0.009107357	0.0217579339	-0.0591035273	0.01440817	0.0386929064	0.0599737967	-0.1166099168	-0.1290643918	-0.0032490776	0.0251479301	-0.0102001158	-0.0062131011	0.1124209755	0.1521662081	-0.0820310267	0.1073609967	-0.0915641592	0.0041218091	0.0573972612	0.0636567332	-0.0145450358	-0.0826318208	-0.0932543571	-0.0390254656	0.0596976623809837	0.0138330560180009	0.0001913534387971	0.0035638108937539	-0.0110976315034037	0.0184467620916278	0.0003402830316651	0.0001231574249853	0.0016745411474587	-0.1328049132086093	0.0176371449723462	2.8040880545323e-06	0.0016985778694764	-0.000123333296478	2.8851667786749856e-06	1.521110202013028e-08	-0.0001355500434796	0.0013973675702021	1.8373814287321454e-08	1.952636126252521e-06	0.0011191161052994	-7.17827212817e-05	1.2524208571404976e-06	5.152759074606226e-09	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
345944.351598446	283.93362794735003	80618.3050793442	119677494402.86925	480125.1681673729	8451.528072033892	71428326.75237693	230520177107.74808	340275.2884868421	139.5626425438677	19477.73119382739	115787271954.80363	352146.6148498062	327885.52908599266	1.240925	30.104351	0.388770899271095	0.1610976742767637	0.0025806186	-0.1545304535	0.0162109712	0.0628207696	-0.0754912127	-0.0541871293	0.018084854	0.0186347692	0.0758438501	0.0539107313	-0.0443244446	-0.0692165603	-0.0911129414	-0.0397406004	-0.0466633932	-0.0265262095	-0.0041087012	-0.0638396983	-0.0132667771	-0.0081042049	-0.0521587879	0.0666301615	0.0150668535	0.0629329086	0.0259394395	-0.0964834694	-0.0144406788	-0.1484815794	0.0710035335	-0.0150903077	-0.2174868882	-0.0253844541	-0.0099428391	-0.0420963146	-0.0880931811	-0.0003229634	-0.1338292789	-0.0425403296	0.1040321393	0.0775123325	-0.043517027	-0.0069824059	-0.0196022316	-0.1220993223	0.0140897426	-0.0004648336	0.0447915134	0.0815218292	-0.0285152141	0.0368051991	-0.0620792088	-0.0578076887	0.2244176168	-0.0612091906	-0.0296288583	-0.0220452051	0.0174987235	0.0284159419	-0.0458485281	0.033705702	0.0625652931	-0.1126949986	-0.0567519499	-0.012138194	0.0555918886	0.081601405	-0.0200096763	0.0490803512	-0.0761506595	0.1400421765	0.0426671813	0.0215138433	-0.0164735642	-0.169117375	-0.0002432506	-0.0351406496	-0.0752431394	0.1769679133	0.0625430558	-0.0174253687	-0.0848780435	-0.0913671679	-0.0322319361	0.0328756285783953	-0.0268220338025884	0.0007194214973071	0.0010808069544246	0.0907092733424121	0.1018069048458158	0.0103646458742849	0.0082281722703084	-0.1096063731676721	-0.1112809143151308	0.0123834418908114	0.0120135570389709	-0.000393897954548	-0.0020924758240244	1.5515559859709826e-07	4.378455074126591e-06	-0.0004050987552646	-0.0002695487117849	1.641050015169283e-07	7.265650802495297e-08	0.0005039197149576	-0.0006151963903417	2.5393507912294884e-07	3.784665986895803e-07	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
343202.57181879773	-2741.779779648292	7517356.360088236	117788005303.03702	471843.7692664195	-8281.398900953354	68581567.75671142	222636542595.5421	339706.5975657895	-568.6909210526501	323409.3636877115	115400572429.72523	350758.8025759044	321300.6827344538	1.131809	27.457253	0.1840781805731634	0.1138139075664396	0.0030614723	-0.0655506565	-0.0164319706	0.0299929269	-0.0910743255	-0.0961071102	0.0109340305	0.0266120982	0.0190793826	0.0286311594	-0.0328635323	-0.0889852818	-0.0389078735	0.104115507	-0.0160862133	0.0433505466	0.0129687706	-0.1348789371	0.0806465824	0.0610870385	-0.0524531266	-0.023742893	-0.0442517771	-0.0153172828	0.0032889393	-0.0864080598	0.0357202002	0.0745688165	-0.00407935	-0.0815159098	-0.0129167213	0.0288926163	-0.0067600747	-0.0322467117	-0.0227398489	0.008982324	-0.0801259634	-0.0199233581	0.107850078	-0.0735287562	-0.0172419646	-0.0175867734	0.1148066964	0.0199836913	0.0477690013	-0.0082583733	0.1656877361	-0.101956856	-0.0407106593	-0.0377887124	-0.0676298899	0.0250158349	0.0350460453	0.0573191567	-0.0224617293	-0.0096055141	0.0219694997	0.0114330839	-0.047445383	0.030500374	0.0533386666	-0.0894185887	-0.0151079365	0.0249760188	0.1127574726	0.1232223395	-0.0377860661	0.1021451168	-0.0309141462	0.1486777752	0.0518517678	-0.0009459165	0.0703694558	-0.0233169919	0.0814040039	-0.1541228679	-0.1453725053	-0.0120189883	0.0614153816	-0.0202901034	-0.0869533332	-0.0891529079	-0.0252581525	0.0204152184158488	-0.0124604101625465	0.0001552618214188	0.0004167811429668	0.0062041654841351	-0.084505107858277	0.007141113254139	3.849166935453332e-05	-0.0537811988947822	0.0558251742728899	0.0031164500825985	0.0028924173545601	-0.0008868650677087	-0.0004929671131607	7.86529648321957e-07	2.430165746579944e-07	-0.0005372238102518	-0.0001321250549872	2.88609422301462e-07	1.745703015537062e-08	0.0005032621175165	-6.575974411000005e-07	2.532727589271914e-07	4.324343945412686e-13	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
