global_signal	global_signal_derivative1	global_signal_derivative1_power2	global_signal_power2	csf	csf_derivative1	csf_power2	csf_derivative1_power2	white_matter	white_matter_derivative1	white_matter_power2	white_matter_derivative1_power2	csf_wm	tcompcor	std_dvars	dvars	framewise_displacement	rmsd	t_comp_cor_00	t_comp_cor_01	t_comp_cor_02	t_comp_cor_03	t_comp_cor_04	t_comp_cor_05	c_comp_cor_00	c_comp_cor_01	c_comp_cor_02	c_comp_cor_03	c_comp_cor_04	c_comp_cor_05	c_comp_cor_06	c_comp_cor_07	w_comp_cor_00	w_comp_cor_01	w_comp_cor_02	w_comp_cor_03	w_comp_cor_04	w_comp_cor_05	w_comp_cor_06	w_comp_cor_07	a_comp_cor_00	a_comp_cor_01	a_comp_cor_02	a_comp_cor_03	a_comp_cor_04	a_comp_cor_05	a_comp_cor_06	a_comp_cor_07	a_comp_cor_08	edge_comp_00	edge_comp_01	edge_comp_02	edge_comp_03	edge_comp_04	edge_comp_05	edge_comp_06	edge_comp_07	edge_comp_08	edge_comp_09	edge_comp_10	edge_comp_11	edge_comp_12	edge_comp_13	edge_comp_14	edge_comp_15	edge_comp_16	edge_comp_17	edge_comp_18	edge_comp_19	edge_comp_20	edge_comp_21	edge_comp_22	edge_comp_23	cosine00	cosine01	cosine02	cosine03	cosine04	trans_x	trans_x_derivative1	trans_x_power2	trans_x_derivative1_power2	trans_y	trans_y_derivative1	trans_y_power2	trans_y_derivative1_power2	trans_z	trans_z_derivative1	trans_z_derivative1_power2	trans_z_power2	rot_x	rot_x_derivative1	rot_x_power2	rot_x_derivative1_power2	rot_y	rot_y_derivative1	rot_y_derivative1_power2	rot_y_power2	rot_z	rot_z_derivative1	rot_z_derivative1_power2	rot_z_power2	motion_outlier00	motion_outlier01	motion_outlier02	motion_outlier03	motion_outlier04	motion_outlier05	motion_outlier06	motion_outlier07	motion_outlier08	motion_outlier09	motion_outlier10	motion_outlier11	motion_outlier12	motion_outlier13	motion_outlier14	motion_outlier15	motion_outlier16	motion_outlier17	motion_outlier18	motion_outlier19	motion_outlier20	motion_outlier21	motion_outlier22	motion_outlier23	motion_outlier24	motion_outlier25	motion_outlier26	motion_outlier27	motion_outlier28	motion_outlier29	motion_outlier30	motion_outlier31	motion_outlier32	motion_outlier33	motion_outlier34	motion_outlier35	motion_outlier36	motion_outlier37	motion_outlier38	motion_outlier39	motion_outlier40	motion_outlier41	motion_outlier42	motion_outlier43	motion_outlier44	motion_outlier45	motion_outlier46	motion_outlier47	motion_outlier48	motion_outlier49	motion_outlier50	motion_outlier51	motion_outlier52	motion_outlier53	motion_outlier54	motion_outlier55	motion_outlier56	motion_outlier57	motion_outlier58	motion_outlier59	motion_outlier60	motion_outlier61	motion_outlier62	motion_outlier63	motion_outlier64	motion_outlier65	motion_outlier66	motion_outlier67	motion_outlier68	motion_outlier69	motion_outlier70	motion_outlier71	motion_outlier72	motion_outlier73	motion_outlier74	motion_outlier75	motion_outlier76	motion_outlier77	motion_outlier78	motion_outlier79	motion_outlier80	motion_outlier81	motion_outlier82	motion_outlier83	motion_outlier84	motion_outlier85	motion_outlier86	motion_outlier87	motion_outlier88	motion_outlier89	motion_outlier90
1998.620165261089	20.48993585549965	419.8374713624903	3994482.5649882634	2861.9675462372447	50.608268395248615	8190858.235715236	2561.19682996552	1989.0364501953125	10.77714170258605	3956266.00020557	116.14678327761936	2308.0088844904826	1566.3842600267808	1.143494	39.02412	0.6861784910239119	0.3353609872731695	-0.0968991234	-0.0218155563	-0.0923701163	0.0519651133	-0.0498497956	0.0812156447	-0.097938813	-0.0439757525	0.0789153041	-0.0502058514	-0.0793078484	0.0002671766	0.1078672497	0.068253525	0.0366912167	0.1601061265	-0.0793512657	0.0016366074	0.0053664953	0.0245206602	-0.0151995922	-0.0485415073	0.0314602609	-0.1668967696	0.0846806463	0.0259396577	0.0220066456	-0.0587356414	-0.0288576194	-0.0092747985	0.1082523866	-0.0651610284	0.0311116633	0.1378905693	-0.0565305845	-0.0112883918	-0.0347790232	0.0847945878	-0.002520089	-0.0208791831	0.0054536075	-0.106381674	-0.0462716152	-0.0073812367	0.0117129079	-0.0794860752	-0.0261294848	-0.0030620111	-0.0319971902	0.0400752067	-0.0099159061	0.0773950523	0.0650179108	0.0185873544	-0.1399561552	0.0905747485	0.070537556	0.0403591775	0.0043783591	-0.0322319361	0.0032534045416952	0.0366106483731982	1.0584641111922957e-05	0.0013403395743059	0.2067970885462813	0.0827032496118817	0.0427650358312185	0.0068398274963652	0.257999182430936	0.2268583758833387	0.0514647227084262	0.0665635781350314	0.0062078365890141	0.0051808363698499	3.853723511590222e-05	2.684106549115949e-05	-0.0008097456013642	-0.0008717363574516	7.599242769031271e-07	6.5568793892867e-07	0.0007295197790826	0.0007475516158082	5.588334182975718e-07	5.321991080727254e-07	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
2000.7431202906644	2.1229550295754507	4.506938057599703	4002973.033390424	2830.518200185348	-31.449346051896555	8011833.281580503	989.0613670919414	1983.5690370757004	-5.467413119612047	3934546.124845421	29.892606220505936	2294.0783810085723	1563.7903834080878	1.228148	41.91312	0.8377261798300488	0.5130832912383433	-0.055358231	0.0192876444	-0.0775000765	-0.0153201936	-0.0390778631	0.0157808523	-0.0508046608	0.0692958651	0.0141623049	-0.0302527706	-0.0182559828	-0.0172623414	-0.0580432294	-0.0304425406	0.0829825073	0.0936032684	-0.024236081	-0.0200813918	0.0035107833	-0.0145890731	0.0136769248	0.037071196	0.0813036748	-0.0889071782	-0.0003507259	-0.0150953246	0.0136295488	-0.0207488697	0.0645690065	-0.0266242138	0.0247044751	-0.0578179285	0.0368586977	0.0771768031	-0.051812802	-0.0469811388	-0.0475799638	0.0325210142	0.0256213049	-0.0465209912	0.0127591786	0.0125647578	0.0334635536	0.0071469763	0.0107277283	0.051648021	-0.0585373417	-0.135552482	-0.1278625853	0.1213668846	-0.1036235043	0.1096938277	0.0515255886	0.0004957334	-0.17506631	0.0900211061	0.0684884625	0.0363321408	-0.0014598886	-0.0390254656	-0.0186743364960904	-0.0219277410377856	0.0003487308435692	0.0004808258270201	0.3275269008642283	0.120729812317947	0.107273870789726	0.0145756875823267	0.3222736243066322	0.0642744418756962	0.0041312038784322	0.1038602889237323	0.0159164034040815	0.0097085668150674	0.0002533318973214	9.425626960262796e-05	0.0005560741572001	0.0013658197585643	1.8654636128846428e-06	3.092184683058015e-07	-0.0008119773392581	-0.0015414971183406	2.3762133658526817e-06	6.593071994686636e-07	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
2012.1490057877795	11.40588549711515	130.09422397330172	4048743.6214927495	2855.6517650370697	25.13356485172153	8154747.003159331	631.6960821556919	1991.2277259563573	7.658688880656882	3964987.856617326	58.655515370697366	2307.0950687953405	1605.8784483507388	1.427077	48.701996	1.3032527729937715	0.8136314183199768	-0.0480174778	0.0559371699	-0.0569623363	-0.0600431279	-0.0136071428	-0.1059762987	-0.1040150276	0.0687503577	-0.0460459719	-0.0179088428	0.1088950886	0.0280477893	-0.1813603466	-0.1259034331	0.0381467266	0.0807185169	-0.1375257196	0.0298009131	-0.0424157667	-0.0160486927	0.1121942981	0.0417592378	0.0370257293	-0.0787245841	0.0246380126	-0.0649240741	-0.0694267122	0.0983194756	-0.0093024709	0.107969819	-0.029909548	-0.0549231045	0.0250270628	0.0148937075	-0.0429240675	-0.0418756647	-0.0440131072	-0.0277960217	0.0798534444	-0.1190590124	-0.0190238768	0.0905198675	-0.0275299255	-0.0610667192	0.034863455	0.1813931126	0.0103222624	-0.185783921	-0.0955944831	0.0956687298	-0.0062298302	-0.0132894364	0.0577832625	-0.0356238049	-0.0730752072	0.0894473172	0.0663780624	0.0322319361	-0.0072929104	-0.0456007488	0.048441934279495	0.0671162707755854	0.0023466209967389	0.0045045938028217	0.187781981662539	-0.1397449192016893	0.0352620726371101	0.0195286424426866	-0.0209697608226093	-0.3432433851292415	0.1178160214349808	0.0004397308689574	0.0280509397525747	0.0121345363484932	0.0007868552210025	0.0001472469723929	-0.0004794361674707	-0.0010355103246708	1.0722816324998254e-06	2.298590386789931e-07	0.001080939945323	0.0018929172845811	3.583135846265885e-06	1.16843116539489e-06	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
2015.5362883882008	3.3872826004212584	11.473683415116602	4062386.529809685	2857.6760298748404	2.0242648377707155	8166312.291721229	4.097648133434901	1987.1950666756463	-4.032659280710959	3948944.233020026	16.26234087430423	2293.624308268229	1702.8349841860415	1.419375	48.439159	1.0257842144462177	0.4641889092598222	-0.077139551	0.1209219444	0.0064792247	-0.0648964031	-0.0279419866	-0.0616209611	-0.1124431032	0.0083044901	0.0530406716	0.0744036051	0.0367277858	-0.0410822865	0.1075226667	-0.0301445226	0.0175540815	0.0400901519	-0.1310919193	0.0751877838	0.079890783	-0.0288944518	0.039847043	0.0374265378	0.0146687775	-0.0761876213	0.1206923405	0.103671777	-0.0076042836	-0.1006256093	0.0469431753	0.1250325062	-0.0154561574	-0.0372705592	0.0104982993	0.0704730492	0.0387508772	-0.0483428363	-0.0124550461	-0.0165121441	0.0902589246	-0.0959269246	-0.0167905768	0.079639896	0.025946644	-0.1166146328	0.0197429468	0.2107906247	0.0437309722	-0.1662793218	-0.105023499	0.1054065543	-0.0199252665	-0.0900379258	0.069302425	-0.0197599145	-0.0973980057	0.0888535104	0.0642082451	0.0280668205	-0.0130998254	-0.0519210142	-0.0029403390165043	-0.0513822732959993	8.645593531977474e-06	0.0026401380090647	0.5515399281650559	0.3637579465025169	0.304196292360315	0.1323198436437279	0.2464876749224771	0.2674574357450864	0.071533479935337	0.0607561738886887	0.032458946487758	0.0044080067351833	0.0010535832070951	1.9430523377421357e-05	-0.001413033032849	-0.0009335968653782	8.716031070441875e-07	1.996662351922443e-06	-0.0004411876321677	-0.0015221275774907	2.316872362157707e-06	1.9464652677774177e-07	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
2008.1450631964608	-7.391225191739977	54.63020983501166	4032646.5948403175	2837.452384855309	-20.223645019531432	8051136.03632108	408.99581787601846	1987.556051320043	0.3609846443966944	3950379.0571389217	0.1303099134902079	2294.7156258234904	1676.888934373287	1.210031	41.294827	0.8781021065343736	0.5427428688644154	-0.0683645604	0.1084519123	0.0044039149	-0.0860707129	-0.054382518	-0.0452515412	-0.0537548278	0.0545788556	0.0044553537	0.0834314065	0.0668469961	-0.0257216493	-0.0261727775	-0.051095814	0.0404394147	-0.0143179762	-0.1376054427	0.0290127987	0.0741594529	-0.0070239815	0.0256812487	0.0740665696	0.0320852158	-0.0309395974	0.0662413152	0.0246518136	-0.0464813596	0.0193062734	0.0728821786	0.0915138762	-0.0419665661	-0.0338255781	0.0025205637	0.05009808	0.0344880533	-0.0383870464	-0.0077755035	-0.0474217776	0.1324108509	-0.0820280033	-0.042117762	0.1424012777	0.0145294156	-0.0931051695	0.0185426197	0.1708882319	0.0045717589	-0.0655333496	0.0087189551	0.0154158007	0.0928180362	-0.1348487735	-0.0687732171	0.0109433626	0.046636759	0.0882398185	0.0619809526	0.023845182	-0.0188598464	-0.0579509162	-0.0601895645060039	-0.0572492254894996	0.0036227836754224	0.0032774738191475	0.5974817476286063	0.0459418194635503	0.3569844387493335	0.0021106507756214	-0.1268115811121219	-0.373299256034599	0.1393523345559851	0.0160811771041562	0.0383153647244561	0.005856418236698	0.001468067173968	3.429763456313001e-05	0.0002003988966519	0.0016134319295008	2.6031625911329967e-06	4.0159717779298895e-08	0.0001211983125678	0.0005623859447355	3.1627795083604084e-07	1.4689030969282148e-08	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
2002.230585130265	-5.9144780661958976	34.98105079551237	4008927.316031083	2807.7869579081635	-29.665426947145534	7883667.600999179	880.0375559564284	1982.130093278556	-5.4259580414870925	3928839.7066804566	29.44102066797845	2286.6202387734065	1699.7573994971417	0.8297369999999998	28.316511	0.2961221084322227	0.1757663788789225	-0.0536277985	0.1199265105	0.0230777962	-0.0828405115	-0.0716530726	-0.0367331429	-0.0096540039	0.0719275064	0.0014045172	0.1060306491	0.0425979908	0.0432015103	0.0318813399	-0.0089001256	0.0256857708	0.0256977623	-0.0958271576	0.0926583503	0.075196369	0.0092687005	0.1276521533	0.0153389405	0.0271533707	-0.0470231049	0.0155688693	0.0310607932	-0.0400312625	0.0235213791	0.1521164146	0.1030841126	-0.0919396709	-0.0290134171	0.0073915738	0.0662370459	0.0516582564	-0.0296992662	0.0134951515	-0.0581741343	0.1366197065	-0.0913285467	-0.0465904204	0.1213258693	-0.003500953	-0.118680942	0.015548071	0.1855335316	0.0487011875	-0.0809854375	-0.0011309672	-0.0349324281	0.0373955003	-0.1892571759	-0.0072377013	0.0075528839	0.0197713148	0.0876063788	0.0596981788	0.0195755225	-0.0245523541	-0.0636567332	-0.0814012719516199	-0.021211707445616	0.0066261670753415	0.0004499365327584	0.7284409854900247	0.1309592378614184	0.5306262693416783	0.0171503219812435	-0.0720962771760014	0.0547153039361205	0.002993764484822	0.0051978731826388	0.0370174000299299	-0.0012979646945261	0.0013702879049758	1.6847123482364891e-06	0.0006278586057628	0.0004274597091109	1.8272180291317522e-07	3.9420642883040717e-07	6.190553242354374e-05	-5.929278014425626e-05	3.515633777235109e-09	3.832294944642425e-09	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
1988.810457768732	-13.420127361532876	180.0998183997634	3955367.036930273	2813.469433842873	5.6824759347096006	7915610.255168136	32.29053274855375	1981.7381642308728	-0.3919290476831065	3927286.15156915	0.1536083784177868	2291.181317283994	1639.1846333132446	1.173978	40.064461	0.2920178040684399	0.1323807971444835	-0.0815673975	0.0502774281	0.0015392989	-0.0862789051	-0.0468658479	-0.0646168501	-0.002008649	0.0175848631	0.0314727468	0.0499814495	0.0544356385	-0.0236823173	0.0436723228	-0.0908927448	0.0120723098	0.0334401264	-0.0544633055	0.0527063352	0.100023127	-0.002511072	0.1149181577	0.012953193	0.0192893282	-0.0489698758	0.0083263605	0.0447248812	-0.0048199667	0.012901207	0.0587888859	0.0993400413	-0.0800321557	-0.0356638587	0.012156805	0.0200134738	0.0315967642	-0.0970940189	-0.0545356543	-0.0134265561	0.1160778037	-0.0730157265	-0.031264132	0.124449913	0.0548707093	-0.0841570358	0.0382312755	0.1402944748	-0.0039926254	0.0117085336	-0.0806157036	0.0766033392	0.0613765793	-0.0925234264	0.0455993627	-0.0346080977	0.1349223396	0.0869533332	0.0573619671	0.0152664406	-0.0301569707	-0.0690065559	-0.0805552916089311	0.0008459803426888	0.0064891550061999	7.156827402158664e-07	0.8173837465011928	0.0889427610111681	0.6681161890443262	0.0079108147362897	0.0250687020697171	0.0971649792457184	0.0094410331918209	0.0006284398234602	0.038016194990654	0.0009987949607241	0.0014452310815674	9.9759137356786e-07	-4.059097338893203e-05	-0.0006684495791517	4.468248398681276e-07	1.647627120660988e-09	0.000495942661925	0.0004340371295014	1.8838822978586398e-07	2.459591239172549e-07	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
1990.5713236612887	1.7608658925566942	3.1006486915694835	3962374.194582655	2834.393712382414	20.924278539540865	8033787.716792962	437.8254324002904	1993.456674299569	11.718510068696103	3973869.5123094977	137.323478230132	2312.697027055044	1533.0944766547843	2.031799	69.339394	3.096710940511233	2.056048682479212	-0.0520128152	-0.0921677688	0.0839373328	-0.0964509814	0.0782155144	-0.2194833486	-0.0313007713	-0.0536753951	-0.0430419035	-0.0861071103	-0.0590576652	-0.1015151509	-0.034047157	-0.0161267763	-0.0758260821	-0.0716542481	-0.1487136731	0.0180354102	-0.0544807269	-0.0165703633	0.0278783522	0.0254734784	-0.0680505145	0.0533247114	0.0804718435	-0.0639077666	-0.1204297404	0.1578347816	-0.0459246476	-0.0187503311	-0.0922047152	0.0530273295	-0.0517185357	-0.1175561399	-0.0404201533	-0.0781876202	-0.0865985093	0.0821946273	-0.0273112153	0.0334952998	-0.011060466	0.0022041347	0.0405654946	-0.0019219944	0.0712581702	-0.0036130888	0.1532294701	0.0497142262	-0.0183591729	0.1480027822	0.0768791893	0.1263040908	0.1914337438	0.057272602	0.042615285	0.0862808277	0.0549744086	0.010926614	-0.0356536332	-0.073970466	-0.0208955678591422	0.0596597237497889	0.000436624756156	0.0035592826379011	1.4336497813757632	0.6162660348745703	2.0553516956387736	0.3797838257400251	-0.2352351288462983	-0.2603038309160154	0.0677580843895535	0.0553355658433345	0.075046145404373	0.037029950413719	0.0056319239400542	0.0013712172276424	-0.0042349495461597	-0.0041943585727707	1.7592643836975633e-05	1.7934797658518248e-05	0.0024812606948524	0.0019853180329273	3.94148769186672e-06	6.156654635819414e-06	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
1997.126408217942	6.555084556653355	42.96913354487532	3988513.8904014975	2807.6291573660715	-26.764555016342456	7882781.485292116	716.3414052228221	1985.4710693359373	-7.985604963631658	3942095.36716999	63.76988663517858	2282.854892306857	1564.5964943780243	1.642378	56.049572	0.6037802308306204	0.4577874914777309	-0.0009273689	-0.0271159915	0.0625481391	-0.0458551589	0.1114126849	-0.0170466594	-0.036279139	0.0364662165	-0.1158617191	0.0062693908	-0.1173025517	0.0431344511	-0.015718162	-0.0226955316	-0.082497274	-0.0737683829	-0.1311448451	0.0006792307	-0.0288902844	-0.0203134276	0.054785497	0.0400970457	-0.0752310502	0.0674899103	0.0896538786	-0.0298480038	-0.0957982495	0.0636414669	0.0618721636	0.0368715054	-0.0279456154	0.0691328098	-0.0904484992	-0.0637948251	0.0115717118	0.0388767228	0.0047890945	0.0445481329	-0.059735884	0.0327604691	-0.0001770819	0.0224873561	-0.0274382751	0.0182407164	0.0442810804	0.0290834318	0.0819485158	-0.0368140726	0.0293504986	0.0669428373	0.0315720121	0.0216347225	0.0389431057	0.0530517171	0.0295968755	0.0855890129	0.0525376406	0.0065647827	-0.041022665	-0.0785207032	-0.0200344165456556	0.0008611513134865	0.0004013778463248	7.415815847196943e-07	1.304923570646821	-0.1287262107289422	1.7028255252296487	0.016570437328632	-0.4167285678276897	-0.1814934389813914	0.032939868393292	0.1736626992437173	0.0806656833561377	0.0056195379517647	0.0065069524713126	3.157920679132383e-05	-0.0042986641767372	-6.371463057750024e-05	4.059554149627329e-09	1.847851370436371e-05	0.0026519967086462	0.0001707360137938	2.9150786406196733e-08	7.033086542670279e-06	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
1996.029467535821	-1.0969406821211578	1.203278860092431	3984133.6352713327	2803.543926877392	-4.085230488679372	7859858.549931108	16.689108145635497	1977.4539693898168	-8.017099946120425	3910324.201055543	64.27389154608412	2282.9034452892483	1618.8280017266748	0.909347	31.033375	0.3166045645190175	0.1667427533732447	-0.0003428856	0.0257588576	0.0814902342	0.0220857297	0.1399432542	0.0640716638	0.0133318621	-0.0171762557	-0.0967708908	-0.030753817	-0.0384285044	-0.0031567355	-0.0131472519	0.0072676209	-0.0754798967	-0.0994366159	-0.0262368175	-0.0067993312	-0.0112162804	-0.0332866947	0.0404561456	0.0319920499	-0.068379319	0.0949556548	0.0429843567	-0.0365052272	-0.0531762741	0.0520308733	0.0386454476	-0.0068697579	-0.0508497668	0.0798994033	-0.1122104713	-0.0400410969	0.0138507444	0.0344862055	0.0053561532	0.0503837035	-0.0660868682	0.0366879231	0.0494622233	0.0134385963	0.0232258658	-0.0229965275	-0.0019150833	0.0069320381	0.0398373908	-0.0573511143	0.0172332445	0.0322199933	-0.0087359684	-0.0090749275	-0.0279200065	0.0392160403	0.0781731612	0.0848780435	0.0500538442	0.0021897309	-0.0462448462	-0.0826318208	-0.0350070349506523	-0.0149726184049967	0.0012254924960361	0.0002241793019016	1.447537573692827	0.1426140030460061	2.095365027252517	0.0203387538648062	-0.4638515178775293	-0.0471229500498396	0.0022205724213996	0.2151582306372879	0.0823413311589288	0.001675647802791	0.0067800948170243	2.8077955589986406e-06	-0.0037723171575572	0.00052634701918	2.770411845996717e-07	1.423037673720043e-05	0.0026160916702538	-3.5905038392400074e-05	1.289171781959723e-09	6.843935627171317e-06	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
