global_signal	global_signal_derivative1	global_signal_derivative1_power2	global_signal_power2	csf	csf_derivative1	csf_derivative1_power2	csf_power2	white_matter	white_matter_derivative1	white_matter_power2	white_matter_derivative1_power2	csf_wm	tcompcor	std_dvars	dvars	framewise_displacement	rmsd	t_comp_cor_00	t_comp_cor_01	t_comp_cor_02	c_comp_cor_00	c_comp_cor_01	c_comp_cor_02	c_comp_cor_03	c_comp_cor_04	c_comp_cor_05	c_comp_cor_06	c_comp_cor_07	w_comp_cor_00	w_comp_cor_01	w_comp_cor_02	w_comp_cor_03	w_comp_cor_04	w_comp_cor_05	w_comp_cor_06	w_comp_cor_07	w_comp_cor_08	a_comp_cor_00	a_comp_cor_01	a_comp_cor_02	a_comp_cor_03	a_comp_cor_04	a_comp_cor_05	a_comp_cor_06	a_comp_cor_07	a_comp_cor_08	a_comp_cor_09	edge_comp_00	edge_comp_01	edge_comp_02	edge_comp_03	edge_comp_04	edge_comp_05	edge_comp_06	edge_comp_07	edge_comp_08	edge_comp_09	edge_comp_10	edge_comp_11	edge_comp_12	edge_comp_13	edge_comp_14	edge_comp_15	edge_comp_16	edge_comp_17	edge_comp_18	edge_comp_19	edge_comp_20	edge_comp_21	edge_comp_22	edge_comp_23	cosine00	cosine01	cosine02	cosine03	cosine04	trans_x	trans_x_derivative1	trans_x_derivative1_power2	trans_x_power2	trans_y	trans_y_derivative1	trans_y_derivative1_power2	trans_y_power2	trans_z	trans_z_derivative1	trans_z_derivative1_power2	trans_z_power2	rot_x	rot_x_derivative1	rot_x_power2	rot_x_derivative1_power2	rot_y	rot_y_derivative1	rot_y_derivative1_power2	rot_y_power2	rot_z	rot_z_derivative1	rot_z_power2	rot_z_derivative1_power2	motion_outlier00	motion_outlier01	motion_outlier02	motion_outlier03	motion_outlier04	motion_outlier05	motion_outlier06	motion_outlier07	motion_outlier08	motion_outlier09	motion_outlier10	motion_outlier11	motion_outlier12	motion_outlier13	motion_outlier14	motion_outlier15	motion_outlier16	motion_outlier17	motion_outlier18	motion_outlier19	motion_outlier20	motion_outlier21	motion_outlier22	motion_outlier23	motion_outlier24	motion_outlier25	motion_outlier26	motion_outlier27	motion_outlier28	motion_outlier29	motion_outlier30	motion_outlier31	motion_outlier32	motion_outlier33	motion_outlier34	motion_outlier35	motion_outlier36	motion_outlier37	motion_outlier38	motion_outlier39	motion_outlier40	motion_outlier41	motion_outlier42	motion_outlier43	motion_outlier44	motion_outlier45	motion_outlier46	motion_outlier47	motion_outlier48	motion_outlier49	motion_outlier50	motion_outlier51	motion_outlier52	motion_outlier53	motion_outlier54	motion_outlier55	motion_outlier56	motion_outlier57	motion_outlier58	motion_outlier59	motion_outlier60	motion_outlier61	motion_outlier62	motion_outlier63	motion_outlier64	motion_outlier65	motion_outlier66	motion_outlier67	motion_outlier68	motion_outlier69	motion_outlier70	motion_outlier71	motion_outlier72	motion_outlier73	motion_outlier74	motion_outlier75	motion_outlier76	motion_outlier77	motion_outlier78	motion_outlier79	motion_outlier80
1984.8591593449387	-7.545978462503626	56.9417909565686	3939665.882435497	2476.9108607152125	-7.612137587754205	57.94463865490041	6135087.411928975	1977.1655774386425	-6.300911496719891	3909183.720608281	39.7014856894969	2043.4213095025705	1743.278273678313	1.139107	45.545986	0.8075979239835288	0.4250449517512811	-0.0001204477	-0.0379608972	0.0138019992	0.0307574167	-0.002172421	-0.0337730333	-0.0674861627	-0.0039793527	-0.0294780849	-0.07660202	0.0365309656	0.0315796671	-0.0347840686	-0.0179635935	0.0717711791	0.0042468172	-0.0415597608	0.0472703785	-0.0898998154	-0.0121598507	0.0216506873	0.0260666485	0.0628424988	0.0313569479	-0.0244535682	-0.0097153748	-0.1108861613	-0.0049907509	-0.0777515387	0.0500909265	0.0330467752	-0.0135707789	-0.0363866604	0.0399479734	0.0582226779	0.0372836096	0.0810087951	0.0323699396	0.0241242561	0.1053447211	-0.0326073068	-0.1343991742	-0.0628418245	-0.0965735102	-0.0215155842	0.0143645405	-0.066023687	0.0045049358	0.0351562238	0.050844299	0.0085307353	-0.0072206361	-0.0360517481	-0.0627179059	0.0802191885	0.0342906716	-0.023845182	-0.0734922499	-0.0969763818	-0.0284874218622945	0.0319525527088729	0.0010209656246133	0.0008115332043603	-0.0958324550352358	-0.2780077811516576	0.0772883263808679	0.0091838594380804	1.3617358252416167	0.1518539738578184	0.0230596293764109	1.854324457746467	-0.0090052540535521	-0.0049893074918019	8.109460056901652e-05	2.489318924775156e-05	-0.0213656480777066	0.0008762592836928	7.678303322579938e-07	0.0004564909177804	0.0007864137706326	0.0010501055498086	6.184466186405836e-07	1.1027216657390318e-06	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
1989.121696494012	4.262537149073296	18.1692229472299	3956605.123463216	2496.27100206922	19.360141354007283	374.81507324714295	6231368.915771667	1974.705357044148	-2.4602203944943994	3899461.247138856	6.052684389486179	2043.5352020263672	1689.330546832369	0.860058	34.388481	0.8993395679280795	0.475494408182666	0.0107097003	-0.0068466073	-0.0132195638	-0.0475414345	-0.0115138362	-0.0227739293	-0.0017383303	0.0596735571	-0.0448723204	0.0223816816	-0.0376416698	0.0318962264	0.0360990654	0.0292853295	0.0243659166	-0.0443945482	-0.0241820064	0.0076909998	-0.0592232723	-0.0553991668	0.0360494432	0.0345316538	-0.0157886824	0.0136560289	0.0526937224	0.0247869681	-0.0469448696	-0.0177827793	-0.056268688	0.0276211282	0.0048854638	-0.017775154	-0.055567529	0.0368577588	0.0495584188	0.0290201357	0.0398923666	0.0450303373	0.0039234461	0.0931478165	-0.0335879369	-0.1179313329	-0.0330236943	-0.0486899705	-0.0268400763	0.0047450797	-0.0318420632	-0.0043041348	0.0637146128	0.0424561455	0.0164055158	-0.0399055996	0.0210337037	-0.0072409087	0.0793788282	0.0315420328	-0.0280668205	-0.077200628	-0.0975217631	0.0351349428563878	0.0636223647186823	0.004047805292397	0.0012344642095216	-0.3078041212341844	-0.2119716661989485	0.0449319872711584	0.0947433770487484	1.7477393550558702	0.3860035298142534	0.1489987250290632	3.0545928532111093	-0.0108273322423237	-0.0018220781887716	0.0001172311234856	3.319968925997196e-06	-0.0233353449845548	-0.0019696969068482	3.879705904847369e-06	0.0005445383255481	0.0017494788189367	0.0009630650483041	3.0606761379081505e-06	9.274942872649784e-07	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
1990.9377201587151	1.8160236647031525	3.297941950761868	3963833.005550782	2489.0444907875326	-7.226511281687181	52.2224653043521	6195342.477119767	1974.3274757241304	-0.37788132001765	3897968.9813992167	0.1427942920182816	2038.1137908264832	1704.5486430406977	0.725506	29.008577	0.125116417142732	0.0676199189819915	-0.0021701448	0.0131247684	-0.0165159937	-0.0246798634	0.0223811349	0.0227186842	0.0499809788	0.1124785099	-0.0475013053	-0.022848449	0.0056625474	0.0720781275	0.1024038009	0.0273975152	-0.0188720204	-0.0588108612	-0.0192736673	-0.0339452152	-0.0830909422	-0.0603965752	0.0502244398	0.0923795591	-0.0486303081	-0.024255088	0.0819058026	-0.0062404606	0.0154876613	-0.0361138256	-0.0250547496	0.0595483929	-0.0124656597	0.0082150966	-0.0459238203	0.0377936392	0.0035304653	0.025705813	0.0533823373	0.0478332053	-0.0074183872	0.1076270149	-0.0278530912	-0.1183369131	-0.0497992223	-0.0221390655	-0.0550200647	-0.0341915068	-0.0317742706	0.0271813831	0.1071898455	0.0440091049	0.018281257	-0.0254967903	0.0427409572	0.0176827117	0.0785207032	0.0287651596	-0.0322319361	-0.080632648	-0.0975217631	0.0385834825761861	0.0034485397197982	1.1892426199026525e-05	0.0014886851277068	-0.3182122512038887	-0.0104081299697043	0.0001083291694662	0.1012590368162467	1.6984977332882707	-0.0492416217675995	0.0024247373143033	2.8848945499853937	-0.0102526439739544	0.0005746882683692	0.0001051167084566	3.302666058013038e-07	-0.0228369328481676	0.0004984121363872	2.484146576980532e-07	0.0005215255019117	0.0019167409278928	0.0001672621089561	3.673895784659352e-06	2.797661309244229e-08	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
1992.8766867835693	1.9389666248541744	3.7595915722983886	3971557.488725456	2492.464440619195	3.4199498316625068	11.696056851088407	6212378.987751157	2000.0869499926296	25.75947426849916	4000347.807530819	663.5505145894704	2064.690719772171	1678.6470979466349	0.825731	33.015953	0.6990505566189974	0.3290909248020104	0.0006963054	0.0516143987	-0.0137602336	-0.0295276286	0.036072045	0.0216960498	0.0323578842	0.0213792045	-0.0287644085	-0.0267555853	0.0265655039	0.0504091192	-0.0417236914	-0.0641613375	-0.0715839835	-0.0455724544	0.0054842342	-0.0332698756	-0.1577056202	0.0220448877	0.0595952452	-0.0385219538	0.0526481401	-0.0644423644	0.0272650985	3.19572e-05	0.0190110099	-0.0462566114	-0.1022601184	0.0955241211	-0.0415960822	0.0124930889	-0.0171676457	0.0492416446	0.0285748149	0.0001623766	0.048286397	0.0325247335	0.0259782247	0.1151679318	-0.0231206708	-0.0935704942	-0.0148134386	-0.024417189	-0.0689689775	0.0017635329	0.0102053069	0.0126578745	0.0478323886	0.0214288499	0.0699271356	-0.0506870874	0.0149106813	0.0447153928	0.0776450055	0.0259625377	-0.0363321408	-0.083776024	-0.0969763818	0.1530517376717881	0.1144682550956019	0.0131029814246318	0.0234248344043538	-0.1106798880233981	0.2075323631804906	0.043069681767279	0.0122500376128719	1.561402816832576	-0.1370949164556947	0.0187950161179939	2.437978756412703	-0.0096038285447473	0.0006488154292071	9.223352271690304e-05	4.209614611771946e-07	-0.0200435760610688	0.0027933567870987	7.802842140030929e-06	0.0004017449413158	0.0032736691493311	0.0013569282214382	1.0716909699282207e-05	1.841254198135708e-06	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
2007.834942827294	14.95825604372476	223.7494238696283	4031401.157638283	2513.356402310458	20.89196169126308	436.474063309204	6316960.40503497	1998.9073858297097	-1.17956416291986	3995630.737124564	1.3913716144448298	2068.990347977523	1787.5816973762578	0.8441969999999999	33.754311	0.8683628952572211	0.4629607028055907	-0.0240560668	0.0315074025	0.0338211863	-0.078564815	0.0349479787	-0.0199581372	-0.0056627852	-0.0328166814	-0.0399824894	-0.0179332603	-0.0374862717	0.0461206359	-0.05890301	-0.0494904282	-0.0266999314	-0.0260990152	-0.046763693	-0.0635999854	-0.1353550687	0.0121384036	0.0556036696	-0.0529177241	0.0717962781	-0.0312836522	0.011895471	-0.0253324086	-0.0467347546	-0.0940218262	-0.1172625613	0.0543120819	-0.0172474763	0.0160946299	-0.0294557105	0.0772354661	0.0203267593	-0.0078083969	0.0991647133	-0.0055070967	0.0244029132	0.0990286148	-0.034730623	-0.0912078991	-0.052135625	-0.0526299068	-0.0547676882	0.0048200439	-0.0064089891	0.0306159887	0.0060658479	0.0378918582	0.0112296681	-0.0276641453	-0.0833083179	-0.0073801787	0.0767519312	0.0231366758	-0.0403591775	-0.0866195036	-0.0958886693	0.0221870595470221	-0.130864678124766	0.0171255639806986	0.0004922656113431	-0.07458832674385	0.036091561279548	0.0013026007955953	0.0055634184864473	1.158448196795014	-0.402954620037562	0.1623724258096159	1.3420022246576195	-0.0108375584584465	-0.0012337299136992	0.0001174526733402	1.5220894999562372e-06	-0.0165373401186081	0.0035062359424606	1.229369048420327e-05	0.0002734836181985	0.0020445942891841	-0.0012290748601469	4.180365807364236e-06	1.510625011845367e-06	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
2000.0074741375288	-7.827468689765283	61.26926608925583	4000029.896605978	2509.653739235618	-3.702663074840075	13.709713845784158	6298361.89085932	1995.4945953944944	-3.4127904352153564	3981998.6802486368	11.647138554697422	2067.945696233393	1815.48404739094	0.641483	25.649023	0.2733991844053261	0.1314816363903738	-0.0205049773	0.00436011	0.0478151836	-0.0355077479	0.0218319286	-0.092120398	-0.010370053	-0.1114433336	-0.0672929805	-0.0345447849	-0.0197634341	0.0309185181	-0.058258316	-0.0403111313	-0.0300168729	-0.0234036434	-0.0762223284	0.0183458272	-0.1359747065	0.0252767771	0.0520162743	-0.0704265067	0.0521381944	-0.0195985206	0.010193422	-0.0199553482	-0.1266409759	-0.0808378375	-0.1029413821	0.0670306696	0.0014999572	-0.0063453681	-0.040826427	0.080859758	0.0351596078	-0.0112081738	0.0846679638	-0.0240435645	0.0592828078	0.0861241327	-0.0302562408	-0.0984943242	-0.0364626133	-0.0618895464	-0.0266034102	0.0193283812	0.0089521608	0.0217689003	-0.0199486153	0.0302286234	-0.0048306052	-0.0120250914	-0.0877250913	-0.0409904772	0.07584168	0.0202901034	-0.0443049362	-0.0891529079	-0.0942647084	-0.0317423958507561	-0.0539294553977782	0.0029083861595009	0.001007579694346	-0.0030959012557474	0.0714924254881026	0.0051111669021719	9.58460458533833e-06	1.1493617810457837	-0.0090864157492303	8.25629511678605e-05	1.321032503728736	-0.0126675547536773	-0.0018299962952308	0.0001604669434374	3.3488864405584545e-06	-0.0157149484084937	0.0008223917101144	6.763281248648874e-07	0.0002469596034816	0.001919164539125	-0.0001254297500591	3.6831925282348735e-06	1.5732622199888335e-08	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
1988.235665223838	-11.771808913690847	138.5754851004513	3953081.060468077	2494.7842154336145	-14.86952380200364	221.10273809835283	6223948.281576715	1985.8277861973024	-9.666809197191924	3943511.996433279	93.44720005491436	2058.09646824428	1735.9164561542984	0.614147	24.556013	0.1698535052465833	0.074374549127594	-0.0032654506	0.013723589	0.0144080523	0.0157219375	-0.0022567995	-0.0977175727	-0.0045204806	-0.081076313	-0.0450422612	-0.0644964398	-0.0375419405	0.0329641149	-0.0467876259	-0.0060041391	0.0258783661	-0.0011292034	-0.1036864721	0.0203230122	-0.1152564235	0.0221851011	0.0403101608	-0.0277615724	0.0504511886	0.0209387269	0.0007807278	-0.050461356	-0.1413378113	-0.0527874344	-0.0730393709	0.0702031662	-0.0020400026	0.0029925898	-0.0478350409	0.0789319338	0.0327057141	-0.0116965189	0.0900991128	-0.0246915331	0.0529804437	0.0806902082	-0.031271649	-0.0885459191	-0.0432359157	-0.0777366326	-0.0413909332	0.0188425392	0.0131821348	-5.11278e-05	-0.0170545929	0.0182717424	-0.0023990505	-0.014647953	-0.0834836325	-0.0679709726	0.0749144558	0.0174253687	-0.0481614706	-0.0913671679	-0.0921135811	0.0138475683937002	0.0455899642444563	0.0020784448398108	0.0001917551504182	-0.0261628855705851	-0.0230669843148377	0.0005320857653809	0.0006844965813795	1.1152991095251394	-0.0340626715206442	0.0011602655911233	1.243892103707569	-0.0130151018081278	-0.0003475470544504	0.0001693928750759	1.207889550572187e-07	-0.0164178363396145	-0.0007028879311208	4.940514437152803e-07	0.0002695453500743	0.0022114072568866	0.0002922427177616	4.890322055810717e-06	8.54058060846862e-08	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
1991.3404080124872	3.1047427886492187	9.639427783669326	3965436.620583338	2497.801266116696	3.0170506830813792	9.102594824281818	6239011.165014169	1993.236894715507	7.409108518204675	3972993.3184551178	54.89488903453308	2065.4493609417927	1692.726601933702	0.530106	21.195726	0.2442945317351372	0.1463716265469531	0.0102501678	0.0206276687	-0.0053486201	0.0055474331	0.0241252141	-0.0991354648	0.0085785539	-0.0861543592	-0.046236419	-0.0525978797	-0.0241045026	0.0252888507	-0.0724369482	-0.0229972963	-0.004590798	-0.00016959	-0.099969671	0.0225323043	-0.1604665241	-0.0035774808	0.0438124197	-0.0698214895	0.0599078727	0.0025489606	-0.0002803086	-0.0532695814	-0.1374857409	-0.0675762816	-0.0497458242	0.1142050114	-0.0038423872	-0.0064210986	-0.0549056851	0.0890673485	0.0366711578	-0.0135337964	0.0710384118	-0.0302295025	0.0871688966	0.0795195896	-0.0224641137	-0.0750938654	-0.0132435781	-0.0728715882	-0.0320080973	0.0129441523	0.0259405989	-0.0178833522	-0.0390536951	0.0029386196	0.005934674	-0.0191686759	-0.0531542982	-0.0754452114	0.073970466	0.0145450358	-0.0519210142	-0.0932543571	-0.0894473172	0.0156833906884514	0.0018358222947511	3.370243497905556e-06	0.0002459687434866	-0.0312363608825876	-0.0050734753120025	2.574015174149888e-05	0.0009757102411872	1.1791530656361928	0.0638539561110533	0.0040773277110323	1.3904019521992317	-0.0151071335234201	-0.0020920317152923	0.0002282254832944	4.376596697788845e-06	-0.0150618275857583	0.0013560087538562	1.8387597405346497e-06	0.0002268586502231	0.0022339923480847	2.2585091198100166e-05	4.990721811300992e-06	5.100863444265015e-10	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
1997.7566871418508	6.416279129363602	41.16863786590694	3991031.7810199824	2504.1191552435603	6.317889126864429	39.91572301935178	6270612.743657722	1992.764003537736	-0.4728911777710891	3971108.373795746	0.2236260660137278	2062.6300498207847	1693.7122048243143	0.51679	20.66328	0.0987594321964854	0.0469638077022086	0.0036353911	0.0363345226	0.0047177367	-0.016338444	0.025554738	-0.0808159761	0.0086462567	-0.0738498944	-0.0384873558	-0.0560187656	-0.0091163092	0.0260849799	-0.050112095	-0.0209203229	0.0042815558	-0.0359642626	-0.1005554403	-0.0137416303	-0.1450843569	0.0068920259	0.0282140846	-0.0333246606	0.0604192997	0.0024188369	0.0224911385	-0.0429710269	-0.1171346453	-0.0775263851	-0.0602955392	0.102717453	-0.0041944451	0.0059553063	-0.0497252558	0.0833669617	0.0361518854	-0.017586047	0.0944085443	-0.0344790609	0.0569348959	0.0791270859	-0.0330769509	-0.0799502915	-0.035978585	-0.0765902862	-0.0405035933	0.0220191858	0.0102053466	-0.0157995244	-0.0452015337	0.0139799692	-0.0029124616	-0.0107301802	-0.0744921171	-0.0559441709	0.0730099218	0.0116516832	-0.0555759958	-0.0948077199	-0.0862808277	0.0074622153912855	-0.0082211752971658	6.75877232667308e-05	5.568465854593821e-05	-0.0204326758634607	0.0108036850191269	0.0001167196099925	0.0004174942429412	1.1475168365497552	-0.0316362290864375	0.0010008509908095	1.3167948901651576	-0.01470039549603	0.0004067380273901	0.0002161016277396	1.6543582292519041e-07	-0.0154567041713005	-0.0003948765855422	1.559275178094667e-07	0.000238909703839	0.0020736401051419	-0.0001603522429428	4.29998328565291e-06	2.571284181678685e-08	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
2014.53415566851	16.777468526659277	281.4834501630426	4058347.864355037	2524.546587003694	20.427431760133917	417.2799683149277	6373335.469952001	2000.690338480248	7.926334942512085	4002761.8304882096	62.82678562088806	2070.484656700721	1778.4363222268412	0.7612879999999999	30.439299	0.3494966999524588	0.1903797382347652	-0.0056622641	-0.0208867787	0.0287131783	-0.0812503888	0.0618862315	-0.1547007166	0.0243218508	-0.0166618212	0.0547170898	0.0505664827	-0.1162478479	0.0073072509	-0.0265027545	-0.0516048	-0.0930048154	-0.0875206537	0.0170382489	-0.0237119543	-0.0717100592	-0.0460030764	0.0252628595	-0.0691690711	0.0328426463	-0.0908836912	0.0671661964	0.0518364912	-0.027591576	-0.0647756671	-0.050351855	0.0153710561	0.0479097926	-0.0256029082	-0.0590524036	0.0797154485	0.0681166114	-0.0008874686	0.0948808317	-0.0146151442	0.0756658586	0.0994130331	-0.034834665	-0.0733075438	-0.0158710115	-0.0561575803	-0.0180864225	0.0206317678	-0.0279555154	-0.0506620823	-0.0554754254	0.0208993668	0.0391453962	-0.0353431351	-0.0233685559	-0.0108799053	0.0720330383	0.0087479008	-0.0591190548	-0.0960216957	-0.0826318208	0.025888318077321	0.0184261026860355	0.0003395212601963	0.0006702050128725	-0.1321568845015832	-0.1117242086381224	0.0124822987958147	0.0174654421211648	1.295271945340076	0.1477551087903208	0.0218315721736395	1.677729412385065	-0.0148910845644399	-0.0001906890684099	0.0002217443995053	3.6362320811035563e-08	-0.0147573502586457	0.0006993539126548	4.890958951455783e-07	0.0002177793866563	0.0026154227208368	0.0005417826156949	6.84043600866937e-06	2.93528402669208e-07	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
